user_id,anime_id,rating,name,genre,type,episodes,members
27740,8560,8,"Kyou, Koi wo Hajimemasu","Romance, School, Shoujo",OVA,2,20953
27342,109,9,Bakuretsu Tenshi,"Adventure, Comedy, Mecha, Sci-Fi",TV,24,48551
64674,20689,8,Hamatora The Animation,"Comedy, Mystery, Super Power",TV,12,133571
72659,1575,9,Code Geass: Hangyaku no Lelouch,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,25,715151
56619,6748,6,Yokuwakaru Gendaimahou 00,"Comedy, Magic",Special,1,4991
47925,8425,-1,Gosick,"Drama, Historical, Mystery, Romance",TV,24,232113
63208,22729,9,Aldnoah.Zero,"Action, Mecha, Sci-Fi",TV,12,244193
65131,28619,3,Ranpo Kitan: Game of Laplace,Mystery,TV,11,66777
52201,569,7,Musekinin Kanchou Tylor,"Comedy, Military, Parody, Sci-Fi, Space",TV,26,19841
51487,4744,6,Akaneiro ni Somaru Saka,"Comedy, Harem, Romance, School",TV,12,91453
40369,877,7,Nana,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",TV,47,197256
22987,22865,7,Rokujouma no Shinryakusha!? (TV),"Comedy, Harem, Romance, School, Supernatural",TV,12,76880
30483,3247,8,Love Hina Final Selection,"Comedy, Ecchi, Harem, Romance",OVA,1,21824
61706,18115,8,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,245026
67451,12255,-1,Carnival Phantasm: Illya-jou,"Comedy, Parody",Special,1,19277
48644,13659,8,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",TV,13,194791
49248,837,-1,Kyou no 5 no 2,"Comedy, Ecchi, School, Seinen",OVA,4,22431
49468,2236,10,Toki wo Kakeru Shoujo,"Adventure, Drama, Romance, Sci-Fi",Movie,1,289206
41557,5530,8,Pandora Hearts,"Adventure, Fantasy, Mystery, Shounen, Supernatural",TV,25,229567
39935,25389,9,Dragon Ball Z Movie 15: Fukkatsu no F,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,41051
5317,30,10,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,461946
43972,934,10,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,359494
9084,14345,-1,Btooom!,"Action, Psychological, Sci-Fi, Seinen",TV,12,329561
58460,205,-1,Samurai Champloo,"Action, Adventure, Comedy, Historical, Samurai, Shounen",TV,26,390076
39516,233,8,Daa! Daa! Daa!,"Comedy, Sci-Fi, Shoujo",TV,78,12673
1103,17082,6,Aiura,"Comedy, School, Shounen, Slice of Life",TV,12,43737
39817,9656,-1,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,171866
66069,1557,-1,Shounen Onmyouji,"Action, Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",TV,26,33321
15817,47,8,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,215897
21628,7791,-1,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,246276
46790,11771,8,Kuroko no Basket,"Comedy, School, Shounen, Sports",TV,25,338315
22696,22199,8,Akame ga Kill!,"Action, Adventure, Fantasy",TV,24,492133
53794,7088,8,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12,203618
15276,11111,8,Another,"Horror, Mystery, School, Supernatural, Thriller",TV,12,534657
61417,121,10,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,600384
36847,7791,7,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,246276
61400,6007,10,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Fantasy, Historical, Romance",OVA,1,81137
12750,27727,-1,Binan Koukou Chikyuu Bouei-bu LOVE!,"Comedy, Magic, School, Slice of Life",TV,12,45873
63516,23317,-1,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2,67261
28195,11741,10,Fate/Zero 2nd Season,"Action, Fantasy, Supernatural, Thriller",TV,12,340973
10357,4136,9,Penguin Musume♥Heart,"Comedy, Ecchi, School, Slice of Life",ONA,22,12195
66610,3588,-1,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,580184
57950,932,-1,Ichigeki Sacchuu!! Hoihoi-san,"Comedy, Sci-Fi, Slice of Life",OVA,1,5404
23628,6747,8,Dance in the Vampire Bund,"Action, Supernatural, Vampire",TV,12,121005
55313,13759,-1,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24,380375
37183,164,7,Mononoke Hime,"Action, Adventure, Fantasy",Movie,1,339556
59406,262,7,Happy☆Lesson: The Final,"Comedy, Harem, Romance, School",OVA,3,6371
1345,5114,8,Fullmetal Alchemist: Brotherhood,"Action, Adventure, Drama, Fantasy, Magic, Military, Shounen",TV,64,793665
6696,2993,-1,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",TV,13,299278
30707,3455,8,To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi",TV,26,237563
47269,15451,8,High School DxD New,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,266657
38469,6,9,Trigun,"Action, Comedy, Sci-Fi",TV,26,283069
610,6213,9,Toaru Kagaku no Railgun,"Action, Sci-Fi, Super Power",TV,24,231079
9892,11597,8,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,260062
24301,23269,6,Hello!! Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12,33295
67691,9941,8,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",TV,25,104075
73135,1731,8,Tales of Symphonia The Animation: Sylvarant-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4,35730
71942,5114,9,Fullmetal Alchemist: Brotherhood,"Action, Adventure, Drama, Fantasy, Magic, Military, Shounen",TV,64,793665
19672,9136,-1,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Special,6,60899
2763,30654,9,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",TV,25,176475
30218,24833,9,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,312654
61678,67,-1,Basilisk: Kouga Ninpou Chou,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",TV,24,98144
51748,1593,7,Azumanga Web Daioh,"Comedy, School, Slice of Life",ONA,1,21904
71121,14353,-1,Death Billiards,"Drama, Game, Mystery, Psychological, Thriller",Movie,1,95690
7045,5,8,Cowboy Bebop: Tengoku no Tobira,"Action, Drama, Mystery, Sci-Fi, Space",Movie,1,137636
53141,6122,-1,Jinkou Shoujo: Henshin Sex Android,Hentai,OVA,2,3287
59643,30056,6,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Comedy,Special,7,14515
19898,19759,-1,Ansatsu Kyoushitsu,"Action, Comedy, Shounen",Special,1,35230
50058,2144,5,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,"Action, Adventure",Movie,1,91526
2188,11757,10,Sword Art Online,"Action, Adventure, Fantasy, Game, Romance",TV,25,893100
16095,3713,5,Jigoku Shoujo Mitsuganae,"Mystery, Psychological, Supernatural",TV,26,58993
32318,8074,6,Highschool of the Dead,"Action, Ecchi, Horror, Supernatural",TV,12,535892
34535,256,8,Hoshi no Koe,"Drama, Mecha, Romance, Sci-Fi, Space",OVA,1,85492
17753,226,-1,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,623511
44561,5216,6,D.C.if: Da Capo if,"Drama, Harem, Magic, Romance",OVA,2,11482
63697,30503,9,Noragami Aragoto,"Action, Adventure, Shounen, Supernatural",TV,13,299434
11041,29163,-1,Sore ga Seiyuu!,"Comedy, Slice of Life",TV,13,25707
6836,10308,7,Sengoku Otome: Momoiro Paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",TV,13,27080
43023,1400,-1,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,"Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",Movie,1,5270
32858,2476,7,School Days,"Drama, Harem, Romance, School",TV,12,279183
34041,4752,-1,Vampire Knight Guilty,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,198492
31195,13659,9,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",TV,13,194791
5057,357,6,Bokusatsu Tenshi Dokuro-chan,"Comedy, Ecchi, Magic",OVA,4,117080
44363,22535,9,Kiseijuu: Sei no Kakuritsu,"Action, Drama, Horror, Psychological, Sci-Fi, Seinen",TV,24,425457
28731,10079,7,Hoshizora e Kakaru Hashi,"Comedy, Ecchi, Harem, Romance, School",TV,12,85178
32808,18,8,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,41584
8342,6098,8,Sora no Manimani,"Comedy, Romance, School, Slice of Life",TV,12,28652
20022,1840,8,Zero no Tsukaima: Futatsuki no Kishi,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12,235684
23555,3221,-1,Shakugan no Shana Movie Special,"Adventure, Comedy, Fantasy, Parody",Special,1,19488
12981,25681,9,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,91796
12804,23755,9,Nanatsu no Taizai,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,24,331627
9143,13663,5,To LOVE-Ru Darkness,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,135929
39997,465,9,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,"Adventure, Comedy, Fantasy, Shounen",Movie,1,33028
52523,401,8,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2,49454
49318,600,6,Legend of Duo,"Drama, Shounen Ai, Supernatural, Vampire",TV,12,6991
29383,7058,10,Uragiri wa Boku no Namae wo Shitteiru,"Adventure, Drama, Fantasy, Shoujo, Shounen Ai",TV,24,55040
53661,2923,9,Shugo Chara!,"Comedy, Magic, School, Shoujo",TV,51,121108
49965,13659,8,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",TV,13,194791
60586,894,10,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,57623
70844,16049,10,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,137105
22720,3784,9,Evangelion: 2.0 You Can (Not) Advance,"Action, Mecha, Sci-Fi",Movie,1,182224
49101,13587,10,Persona 4 the Animation: No One is Alone,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",Special,1,26501
1952,6709,-1,Ai Yori Aoshi: Yumegatari,"Comedy, Harem, Romance, Slice of Life",Special,1,6985
46732,521,8,Mermaid Melody Pichi Pichi Pitch,"Adventure, Comedy, Magic, Romance, Shoujo",TV,52,32296
69443,30296,9,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,188685
57106,3782,9,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),"Action, Mystery, Romance, Supernatural, Thriller",Movie,1,114415
51210,8675,9,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,217617
21990,15651,7,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,"Action, Game, Mystery, Shounen",TV,25,20424
37946,4835,10,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,122373
55924,14719,9,JoJo no Kimyou na Bouken (TV),"Action, Adventure, Shounen, Supernatural, Vampire",TV,26,190197
68259,509,6,I My Me! Strawberry Eggs,"Comedy, Drama, Romance, School, Slice of Life",TV,13,25043
48631,11981,8,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,135735
30796,199,-1,Sen to Chihiro no Kamikakushi,"Adventure, Drama, Supernatural",Movie,1,466254
21832,3784,8,Evangelion: 2.0 You Can (Not) Advance,"Action, Mecha, Sci-Fi",Movie,1,182224
70866,23317,10,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2,67261
65206,17121,10,Dareka no Manazashi,"Drama, Slice of Life",Movie,1,28138
65844,1699,9,Romeo x Juliet,"Drama, Fantasy, Historical, Romance",TV,24,91530
47924,2167,-1,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,566690
62775,28999,8,Charlotte,"Drama, School, Super Power",TV,13,310137
49418,335,-1,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",TV,26,25098
39247,13183,-1,Fate/Zero Remix,"Action, Fantasy, Supernatural",Special,2,10824
18848,241,7,Girls Bravo: First Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,11,84395
1058,11761,9,Medaka Box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,110042
62282,14967,-1,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12,214319
30091,3667,-1,Strike Witches,"Action, Ecchi, Magic, Military, Sci-Fi",TV,12,96159
41576,22565,-1,Bad Badtz-Maru no Ari to Kirigirisu,"Fantasy, Kids",OVA,1,99
24559,2236,9,Toki wo Kakeru Shoujo,"Adventure, Drama, Romance, Sci-Fi",Movie,1,289206
57618,1817,9,DearS: Kin no Tama desu no?,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,18412
34923,23233,8,Shinmai Maou no Testament,"Action, Demons, Ecchi, Fantasy, Harem, Romance",TV,12,172321
26162,32023,-1,Bubuki Buranki,"Action, Drama, Mecha, Sci-Fi",TV,12,44978
61231,8937,8,Toaru Majutsu no Index II,"Action, Magic, Sci-Fi, Super Power",TV,24,184520
60862,2400,3,Ghost Sweeper GS Mikami,"Comedy, Supernatural",TV,45,5118
70662,6746,9,Durarara!!,"Action, Mystery, Supernatural",TV,24,556431
71811,22877,8,Seirei Tsukai no Blade Dance,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Supernatural",TV,12,124448
13233,5630,8,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,276593
41818,24227,8,Nisekoi OVA,"Comedy, Harem, Romance, School, Shounen",OVA,3,65287
21588,17777,6,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.","Comedy, Ecchi, Romance, Shounen, Supernatural",TV,12,74320
52700,10379,10,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,102322
48766,21073,-1,Puchimas!!: Petit Petit iDOLM@STER,"Comedy, Slice of Life",ONA,74,5359
73114,4186,9,Chrome Shelled Regios,"Action, Adventure, Fantasy, School, Sci-Fi",TV,24,103615
25454,2969,8,Appleseed Saga Ex Machina,"Action, Mecha, Military, Sci-Fi",Movie,1,28365
13913,5681,-1,Summer Wars,"Comedy, Sci-Fi",Movie,1,223359
65635,12049,10,Fairy Tail Movie 1: Houou no Miko,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,77560
55092,3958,7,Kannagi,"Comedy, School, Shounen, Supernatural",TV,13,94202
66267,1313,9,Digimon Adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",TV,50,120268
38854,2581,6,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,120351
4333,21881,8,Sword Art Online II,"Action, Adventure, Fantasy, Game, Romance",TV,24,537892
23319,12079,7,Black★Rock Shooter,"Action, Music",Music,1,40641
51881,9919,8,Ao no Exorcist,"Action, Demons, Fantasy, Shounen, Supernatural",TV,25,583823
67302,4224,8,Toradora!,"Comedy, Romance, School, Slice of Life",TV,25,633817
18576,13357,9,High School DxD Specials,"Comedy, Demons, Ecchi, Harem, Romance, School",Special,6,75439
20486,14407,8,Persona 3 the Movie 1: Spring of Birth,"Action, Fantasy, Seinen, Supernatural",Movie,1,45568
2677,225,-1,Dragon Ball GT,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,64,226625
2715,21603,9,Mekakucity Actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12,198876
21769,226,-1,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,623511
16066,21561,7,Ryuugajou Nanana no Maizoukin (TV),"Comedy, Supernatural",TV,11,101326
49296,210,9,Ranma ½,"Comedy, Fantasy, Martial Arts, Slice of Life",TV,161,105212
24733,10087,10,Fate/Zero,"Action, Fantasy, Supernatural",TV,13,453630
28458,20057,9,Space☆Dandy,"Comedy, Sci-Fi, Space",TV,13,123529
55922,11933,6,Oda Nobuna no Yabou,"Comedy, Historical, Romance",TV,12,133216
8419,5940,6,Seiken no Blacksmith,"Action, Adventure, Fantasy",TV,12,81738
51997,6547,9,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,717796
63216,20899,10,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,120089
45348,1606,7,Kekkaishi,"Adventure, Comedy, Fantasy, Shounen",TV,52,61884
11401,10934,-1,Itsuka Tenma no Kuro Usagi OVA,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",OVA,1,13397
33579,32281,10,Kimi no Na wa.,"Drama, Romance, School, Supernatural",Movie,1,200630
46318,14713,10,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,189641
15844,24133,9,Taimadou Gakuen 35 Shiken Shoutai,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",TV,12,99133
28736,6178,7,Pokemon Diamond &amp; Pearl: Arceus Choukoku no Jikuu e,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,29668
1836,10800,-1,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,158561
16935,1858,-1,Gakuen Utopia Manabi Straight!,"Comedy, School, Slice of Life",TV,12,19315
14568,16762,-1,Mirai Nikki Redial,"Action, Psychological, Shounen, Supernatural",OVA,1,135604
45720,14765,8,Ixion Saga DT,"Action, Comedy, Fantasy",TV,25,52569
59778,894,-1,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,57623
68021,2494,8,Goshuushou-sama Ninomiya-kun,"Comedy, Ecchi, Fantasy, Harem",TV,12,63370
64713,2904,8,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,25,572888
54585,90,-1,Mobile Suit Gundam Wing,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,49,86001
2810,45,8,Rurouni Kenshin: Meiji Kenkaku Romantan,"Action, Adventure, Comedy, Historical, Romance, Samurai",TV,94,218928
12126,24703,5,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,192171
69841,7456,6,Discipline Zero,Hentai,OVA,2,5082
18464,17729,-1,Grisaia no Kajitsu,"Drama, Harem, Psychological, Romance, School",TV,13,178166
22672,2476,4,School Days,"Drama, Harem, Romance, School",TV,12,279183
41719,10087,7,Fate/Zero,"Action, Fantasy, Supernatural",TV,13,453630
58485,15863,8,Ginga Kikoutai Majestic Prince,"Action, Mecha, School, Sci-Fi, Seinen, Space",TV,24,35196
18152,21695,7,Pokemon XY SP: Road to Kalos,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,2865
9426,22535,10,Kiseijuu: Sei no Kakuritsu,"Action, Drama, Horror, Psychological, Sci-Fi, Seinen",TV,24,425457
66135,226,7,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,623511
33575,11209,-1,Maken-Ki! OVA,"Action, Ecchi, Harem, Martial Arts, School, Super Power",OVA,2,24386
57564,841,5,Colorful,"Comedy, Ecchi, Slice of Life",TV,16,13960
25354,8487,4,Onigamiden,"Action, Demons, Supernatural",Movie,1,7736
69202,12445,8,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,172367
45415,27775,7,Plastic Memories,"Drama, Romance, Sci-Fi",TV,13,213493
49529,1569,8,Otome wa Boku ni Koishiteru,"Comedy, Drama, Romance, School",TV,12,42190
57592,710,9,Rec,"Comedy, Drama, Romance",TV,9,68951
68084,31953,8,New Game!,"Comedy, Slice of Life",TV,12,91932
44292,17505,8,Mushibugyou,"Action, Fantasy, Historical, Martial Arts, Samurai, Shounen, Super Power",TV,26,40155
56806,8074,-1,Highschool of the Dead,"Action, Ecchi, Horror, Supernatural",TV,12,535892
7020,486,10,Kino no Tabi: The Beautiful World,"Action, Adventure, Slice of Life",TV,13,102822
12888,5682,8,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,159105
15277,23281,7,Psycho-Pass 2,"Action, Police, Psychological, Sci-Fi",TV,11,228435
72768,896,-1,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,57840
53401,191,4,Love Hina Christmas Special: Silent Eve,"Comedy, Romance, Slice of Life",Special,1,45137
7656,10798,7,UN-GO,"Mystery, Supernatural",TV,11,84499
25497,196,6,Onegai☆Twins,"Comedy, Drama, Harem, School, Sci-Fi",TV,12,59164
71198,31442,7,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural",TV,13,168482
39675,22265,10,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",TV,13,150596
29075,9203,1,K-On!!: Ura-On!!,Comedy,Special,9,23216
20901,3250,-1,Daishikkin Helena,Hentai,OVA,2,2503
41378,2890,7,Gake no Ue no Ponyo,"Adventure, Fantasy",Movie,1,140277
30436,1689,8,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,3,324035
16939,13759,10,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24,380375
26558,15689,9,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,173264
41662,356,9,Fate/stay night,"Action, Fantasy, Magic, Romance, Supernatural",TV,24,374880
31693,1519,8,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,203233
66696,916,6,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,13,30836
15015,14829,-1,Fate/kaleid liner Prisma☆Illya,"Action, Comedy, Fantasy, Magic",TV,10,100392
36988,15809,-1,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,409037
72954,30654,9,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",TV,25,176475
70581,20,9,Naruto,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,220,683297
55723,21995,8,Ao Haru Ride,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,12,227417
62681,11813,9,Shijou Saikyou no Deshi Kenichi OVA,"Action, Comedy, Martial Arts, School, Shounen",OVA,11,24167
54576,10681,9,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",Movie,1,37925
52392,7769,8,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",TV,12,145982
60264,512,-1,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,152331
14762,1818,9,Claymore,"Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural",TV,26,316853
